tanggal,pukul,jam,
23-Nov-21,5:02,05,
23-Nov-21,5:02,05,
23-Nov-21,5:01,05,
23-Nov-21,5:01,05,
23-Nov-21,5:00,05,
23-Nov-21,5:00,05,
23-Nov-21,5:00,05,
23-Nov-21,5:00,05,
23-Nov-21,5:00,05,
23-Nov-21,5:00,05,
23-Nov-21,4:59,04,
23-Nov-21,4:59,04,
23-Nov-21,4:59,04,
23-Nov-21,4:59,04,
23-Nov-21,4:59,04,
23-Nov-21,4:58,04,
23-Nov-21,4:58,04,
23-Nov-21,4:58,04,
23-Nov-21,4:58,04,
23-Nov-21,4:58,04,
23-Nov-21,4:58,04,
23-Nov-21,4:57,04,
23-Nov-21,4:57,04,
23-Nov-21,4:57,04,
23-Nov-21,4:57,04,
23-Nov-21,4:57,04,
23-Nov-21,4:57,04,
23-Nov-21,4:57,04,
23-Nov-21,4:56,04,
23-Nov-21,4:56,04,
23-Nov-21,4:56,04,
23-Nov-21,4:55,04,
23-Nov-21,4:55,04,
23-Nov-21,4:55,04,
23-Nov-21,4:55,04,
23-Nov-21,4:55,04,
23-Nov-21,4:55,04,
23-Nov-21,4:54,04,
23-Nov-21,4:54,04,
23-Nov-21,4:54,04,
23-Nov-21,4:53,04,
23-Nov-21,4:53,04,
23-Nov-21,4:52,04,
23-Nov-21,4:52,04,
23-Nov-21,4:51,04,
23-Nov-21,4:50,04,
23-Nov-21,4:50,04,
23-Nov-21,4:50,04,
23-Nov-21,4:50,04,
23-Nov-21,4:50,04,
23-Nov-21,4:47,04,
23-Nov-21,4:47,04,
23-Nov-21,4:47,04,
23-Nov-21,4:47,04,
23-Nov-21,4:46,04,
23-Nov-21,4:46,04,
23-Nov-21,4:46,04,
23-Nov-21,4:46,04,
23-Nov-21,4:46,04,
23-Nov-21,4:46,04,
23-Nov-21,4:45,04,
23-Nov-21,4:45,04,
23-Nov-21,4:45,04,
23-Nov-21,4:45,04,
23-Nov-21,4:44,04,
23-Nov-21,4:44,04,
23-Nov-21,4:44,04,
23-Nov-21,4:44,04,
23-Nov-21,4:44,04,
23-Nov-21,4:43,04,
23-Nov-21,4:42,04,
23-Nov-21,4:42,04,
23-Nov-21,4:42,04,
23-Nov-21,4:41,04,
23-Nov-21,4:41,04,
23-Nov-21,4:40,04,
23-Nov-21,4:40,04,
23-Nov-21,4:40,04,
23-Nov-21,4:40,04,
23-Nov-21,4:40,04,
23-Nov-21,4:38,04,
23-Nov-21,4:38,04,
23-Nov-21,4:37,04,
23-Nov-21,4:37,04,
23-Nov-21,4:37,04,
23-Nov-21,4:37,04,
23-Nov-21,4:37,04,
23-Nov-21,4:37,04,
23-Nov-21,4:36,04,
23-Nov-21,4:36,04,
23-Nov-21,4:35,04,
23-Nov-21,4:35,04,
23-Nov-21,4:35,04,
23-Nov-21,4:35,04,
23-Nov-21,4:35,04,
23-Nov-21,4:35,04,
23-Nov-21,4:34,04,
23-Nov-21,4:34,04,
23-Nov-21,4:34,04,
23-Nov-21,4:34,04,
23-Nov-21,4:34,04,
23-Nov-21,4:33,04,
23-Nov-21,4:33,04,
23-Nov-21,4:33,04,
23-Nov-21,4:33,04,
23-Nov-21,4:32,04,
23-Nov-21,4:32,04,
23-Nov-21,4:31,04,
23-Nov-21,4:31,04,
23-Nov-21,4:31,04,
23-Nov-21,4:31,04,
23-Nov-21,4:31,04,
23-Nov-21,4:30,04,
23-Nov-21,4:30,04,
23-Nov-21,4:30,04,
23-Nov-21,4:30,04,
23-Nov-21,4:30,04,
23-Nov-21,4:30,04,
23-Nov-21,4:30,04,
23-Nov-21,4:29,04,
23-Nov-21,4:28,04,
23-Nov-21,4:27,04,
23-Nov-21,4:27,04,
23-Nov-21,4:27,04,
23-Nov-21,4:27,04,
23-Nov-21,4:26,04,
23-Nov-21,4:26,04,
23-Nov-21,4:26,04,
23-Nov-21,4:25,04,
23-Nov-21,4:25,04,
23-Nov-21,4:25,04,
23-Nov-21,4:25,04,
23-Nov-21,4:24,04,
23-Nov-21,4:24,04,
23-Nov-21,4:23,04,
23-Nov-21,4:23,04,
23-Nov-21,4:22,04,
23-Nov-21,4:22,04,
23-Nov-21,4:22,04,
23-Nov-21,4:22,04,
23-Nov-21,4:22,04,
23-Nov-21,4:21,04,
23-Nov-21,4:21,04,
23-Nov-21,4:20,04,
23-Nov-21,4:19,04,
23-Nov-21,4:19,04,
23-Nov-21,4:19,04,
23-Nov-21,4:19,04,
23-Nov-21,4:18,04,
23-Nov-21,4:18,04,
23-Nov-21,4:17,04,
23-Nov-21,4:17,04,
23-Nov-21,4:17,04,
23-Nov-21,4:17,04,
23-Nov-21,4:17,04,
23-Nov-21,4:17,04,
23-Nov-21,4:17,04,
23-Nov-21,4:16,04,
23-Nov-21,4:16,04,
23-Nov-21,4:16,04,
23-Nov-21,4:16,04,
23-Nov-21,4:16,04,
23-Nov-21,4:15,04,
23-Nov-21,4:15,04,
23-Nov-21,4:15,04,
23-Nov-21,4:15,04,
23-Nov-21,4:14,04,
23-Nov-21,4:14,04,
23-Nov-21,4:14,04,
23-Nov-21,4:14,04,
23-Nov-21,4:14,04,
23-Nov-21,4:11,04,
23-Nov-21,4:11,04,
23-Nov-21,4:11,04,
23-Nov-21,4:10,04,
23-Nov-21,4:10,04,
23-Nov-21,4:10,04,
23-Nov-21,4:09,04,
23-Nov-21,4:09,04,
23-Nov-21,4:09,04,
23-Nov-21,4:09,04,
23-Nov-21,4:08,04,
23-Nov-21,4:08,04,
23-Nov-21,4:08,04,
23-Nov-21,4:08,04,
23-Nov-21,4:08,04,
23-Nov-21,4:08,04,
23-Nov-21,4:07,04,
23-Nov-21,4:06,04,
23-Nov-21,4:06,04,
23-Nov-21,4:06,04,
23-Nov-21,4:05,04,
23-Nov-21,4:05,04,
23-Nov-21,4:05,04,
23-Nov-21,4:05,04,
23-Nov-21,4:05,04,
23-Nov-21,4:05,04,
23-Nov-21,4:05,04,
23-Nov-21,4:04,04,
23-Nov-21,4:04,04,
23-Nov-21,4:04,04,
23-Nov-21,4:04,04,
23-Nov-21,4:03,04,
23-Nov-21,4:03,04,
23-Nov-21,4:02,04,
23-Nov-21,4:02,04,
23-Nov-21,4:02,04,
23-Nov-21,4:01,04,
23-Nov-21,4:01,04,
23-Nov-21,4:00,04,
23-Nov-21,4:00,04,
23-Nov-21,3:59,03,
23-Nov-21,3:59,03,
23-Nov-21,3:58,03,
23-Nov-21,3:58,03,
23-Nov-21,3:58,03,
23-Nov-21,3:58,03,
23-Nov-21,3:58,03,
23-Nov-21,3:58,03,
23-Nov-21,3:58,03,
23-Nov-21,3:57,03,
23-Nov-21,3:56,03,
23-Nov-21,3:55,03,
23-Nov-21,3:55,03,
23-Nov-21,3:55,03,
23-Nov-21,3:55,03,
23-Nov-21,3:54,03,
23-Nov-21,3:54,03,
23-Nov-21,3:54,03,
23-Nov-21,3:54,03,
23-Nov-21,3:53,03,
23-Nov-21,3:52,03,
23-Nov-21,3:52,03,
23-Nov-21,3:52,03,
23-Nov-21,3:52,03,
23-Nov-21,3:52,03,
23-Nov-21,3:52,03,
23-Nov-21,3:52,03,
23-Nov-21,3:51,03,
23-Nov-21,3:51,03,
23-Nov-21,3:50,03,
23-Nov-21,3:50,03,
23-Nov-21,3:50,03,
23-Nov-21,3:50,03,
23-Nov-21,3:49,03,
23-Nov-21,3:49,03,
23-Nov-21,3:49,03,
23-Nov-21,3:49,03,
23-Nov-21,3:49,03,
23-Nov-21,3:49,03,
23-Nov-21,3:48,03,
23-Nov-21,3:48,03,
23-Nov-21,3:48,03,
23-Nov-21,3:47,03,
23-Nov-21,3:47,03,
23-Nov-21,3:47,03,
23-Nov-21,3:46,03,
23-Nov-21,3:45,03,
23-Nov-21,3:45,03,
23-Nov-21,3:44,03,
23-Nov-21,3:44,03,
23-Nov-21,3:44,03,
23-Nov-21,3:44,03,
23-Nov-21,3:44,03,
23-Nov-21,3:44,03,
23-Nov-21,3:43,03,
23-Nov-21,3:43,03,
23-Nov-21,3:43,03,
23-Nov-21,3:43,03,
23-Nov-21,3:43,03,
23-Nov-21,3:43,03,
23-Nov-21,3:42,03,
23-Nov-21,3:42,03,
23-Nov-21,3:42,03,
23-Nov-21,3:42,03,
23-Nov-21,3:41,03,
23-Nov-21,3:41,03,
23-Nov-21,3:41,03,
23-Nov-21,3:41,03,
23-Nov-21,3:40,03,
23-Nov-21,3:40,03,
23-Nov-21,3:40,03,
23-Nov-21,3:40,03,
23-Nov-21,3:40,03,
23-Nov-21,3:39,03,
23-Nov-21,3:39,03,
23-Nov-21,3:39,03,
23-Nov-21,3:38,03,
23-Nov-21,3:38,03,
23-Nov-21,3:38,03,
23-Nov-21,3:38,03,
23-Nov-21,3:38,03,
23-Nov-21,3:37,03,
23-Nov-21,3:37,03,
23-Nov-21,3:37,03,
23-Nov-21,3:37,03,
23-Nov-21,3:36,03,
23-Nov-21,3:36,03,
23-Nov-21,3:36,03,
23-Nov-21,3:36,03,
23-Nov-21,3:35,03,
23-Nov-21,3:35,03,
23-Nov-21,3:34,03,
23-Nov-21,3:34,03,
23-Nov-21,3:34,03,
23-Nov-21,3:34,03,
23-Nov-21,3:34,03,
23-Nov-21,3:33,03,
23-Nov-21,3:33,03,
23-Nov-21,3:33,03,
23-Nov-21,3:32,03,
23-Nov-21,3:31,03,
23-Nov-21,3:31,03,
23-Nov-21,3:30,03,
23-Nov-21,3:30,03,
23-Nov-21,3:30,03,
23-Nov-21,3:30,03,
23-Nov-21,3:29,03,
23-Nov-21,3:29,03,
23-Nov-21,3:29,03,
23-Nov-21,3:29,03,
23-Nov-21,3:28,03,
23-Nov-21,3:28,03,
23-Nov-21,3:28,03,
23-Nov-21,3:28,03,
23-Nov-21,3:28,03,
23-Nov-21,3:27,03,
23-Nov-21,3:26,03,
23-Nov-21,3:26,03,
23-Nov-21,3:26,03,
23-Nov-21,3:25,03,
23-Nov-21,3:25,03,
23-Nov-21,3:25,03,
23-Nov-21,3:25,03,
23-Nov-21,3:25,03,
23-Nov-21,3:24,03,
23-Nov-21,3:24,03,
23-Nov-21,3:24,03,
23-Nov-21,3:23,03,
23-Nov-21,3:22,03,
23-Nov-21,3:22,03,
22-Nov-21,3:22,03,
22-Nov-21,3:22,03,
22-Nov-21,3:22,03,
22-Nov-21,3:22,03,
22-Nov-21,3:22,03,
22-Nov-21,3:22,03,
22-Nov-21,3:22,03,
22-Nov-21,3:22,03,
22-Nov-21,3:21,03,
22-Nov-21,3:21,03,
22-Nov-21,3:21,03,
22-Nov-21,3:20,03,
22-Nov-21,3:20,03,
22-Nov-21,3:20,03,
22-Nov-21,3:20,03,
22-Nov-21,3:19,03,
22-Nov-21,3:19,03,
22-Nov-21,3:18,03,
22-Nov-21,3:18,03,
22-Nov-21,3:17,03,
22-Nov-21,3:17,03,
22-Nov-21,3:17,03,
22-Nov-21,3:17,03,
22-Nov-21,3:16,03,
22-Nov-21,3:16,03,
22-Nov-21,3:16,03,
22-Nov-21,3:15,03,
22-Nov-21,3:15,03,
22-Nov-21,3:15,03,
22-Nov-21,3:15,03,
22-Nov-21,3:14,03,
22-Nov-21,3:14,03,
22-Nov-21,3:14,03,
22-Nov-21,3:14,03,
22-Nov-21,3:14,03,
22-Nov-21,3:14,03,
22-Nov-21,3:14,03,
22-Nov-21,3:13,03,
22-Nov-21,3:13,03,
22-Nov-21,3:13,03,
22-Nov-21,3:13,03,
22-Nov-21,3:13,03,
22-Nov-21,3:13,03,
22-Nov-21,3:13,03,
22-Nov-21,3:12,03,
22-Nov-21,3:12,03,
22-Nov-21,3:12,03,
22-Nov-21,3:11,03,
22-Nov-21,3:11,03,
22-Nov-21,3:11,03,
22-Nov-21,3:11,03,
22-Nov-21,3:11,03,
22-Nov-21,3:11,03,
22-Nov-21,3:11,03,
22-Nov-21,3:10,03,
22-Nov-21,3:10,03,
22-Nov-21,3:10,03,
22-Nov-21,3:10,03,
22-Nov-21,3:09,03,
22-Nov-21,3:09,03,
22-Nov-21,3:09,03,
22-Nov-21,3:08,03,
22-Nov-21,3:08,03,
22-Nov-21,3:08,03,
22-Nov-21,3:07,03,
22-Nov-21,3:07,03,
22-Nov-21,3:07,03,
22-Nov-21,3:07,03,
22-Nov-21,3:07,03,
22-Nov-21,3:06,03,
22-Nov-21,3:06,03,
22-Nov-21,3:05,03,
22-Nov-21,3:05,03,
22-Nov-21,3:04,03,
22-Nov-21,3:04,03,
22-Nov-21,3:04,03,
22-Nov-21,3:04,03,
22-Nov-21,3:04,03,
22-Nov-21,3:04,03,
22-Nov-21,3:04,03,
22-Nov-21,3:04,03,
22-Nov-21,3:03,03,
22-Nov-21,3:03,03,
22-Nov-21,3:03,03,
22-Nov-21,3:03,03,
22-Nov-21,3:02,03,
22-Nov-21,3:02,03,
22-Nov-21,3:00,03,
22-Nov-21,3:00,03,
22-Nov-21,3:00,03,
22-Nov-21,2:59,02,
22-Nov-21,2:59,02,
22-Nov-21,2:59,02,
22-Nov-21,2:59,02,
22-Nov-21,2:58,02,
22-Nov-21,2:58,02,
22-Nov-21,2:58,02,
22-Nov-21,2:58,02,
22-Nov-21,2:58,02,
22-Nov-21,2:57,02,
22-Nov-21,2:57,02,
22-Nov-21,2:57,02,
22-Nov-21,2:57,02,
22-Nov-21,2:57,02,
22-Nov-21,2:57,02,
22-Nov-21,2:56,02,
22-Nov-21,2:56,02,
22-Nov-21,2:55,02,
22-Nov-21,2:55,02,
22-Nov-21,2:55,02,
22-Nov-21,2:55,02,
22-Nov-21,2:55,02,
22-Nov-21,2:55,02,
22-Nov-21,2:55,02,
22-Nov-21,2:54,02,
22-Nov-21,2:54,02,
22-Nov-21,2:54,02,
22-Nov-21,2:54,02,
22-Nov-21,2:54,02,
22-Nov-21,2:53,02,
22-Nov-21,2:53,02,
22-Nov-21,2:53,02,
22-Nov-21,2:53,02,
22-Nov-21,2:53,02,
22-Nov-21,2:53,02,
22-Nov-21,2:52,02,
22-Nov-21,2:52,02,
22-Nov-21,2:52,02,
22-Nov-21,2:51,02,
22-Nov-21,2:51,02,
22-Nov-21,2:51,02,
22-Nov-21,2:51,02,
22-Nov-21,2:51,02,
22-Nov-21,2:50,02,
22-Nov-21,2:50,02,
22-Nov-21,2:50,02,
22-Nov-21,2:50,02,
22-Nov-21,2:50,02,
22-Nov-21,2:49,02,
22-Nov-21,2:49,02,
22-Nov-21,2:49,02,
22-Nov-21,2:49,02,
22-Nov-21,2:49,02,
22-Nov-21,2:48,02,
22-Nov-21,2:48,02,
22-Nov-21,2:48,02,
22-Nov-21,2:48,02,
22-Nov-21,2:48,02,
22-Nov-21,2:47,02,
22-Nov-21,2:47,02,
22-Nov-21,2:47,02,
22-Nov-21,2:47,02,
22-Nov-21,2:47,02,
22-Nov-21,2:47,02,
22-Nov-21,2:47,02,
22-Nov-21,2:47,02,
22-Nov-21,2:46,02,
22-Nov-21,2:46,02,
22-Nov-21,2:46,02,
22-Nov-21,2:46,02,
22-Nov-21,2:46,02,
22-Nov-21,2:46,02,
22-Nov-21,2:45,02,
22-Nov-21,2:45,02,
22-Nov-21,2:45,02,
22-Nov-21,2:45,02,
22-Nov-21,2:44,02,
22-Nov-21,2:44,02,
22-Nov-21,2:44,02,
22-Nov-21,2:43,02,
22-Nov-21,2:43,02,
22-Nov-21,2:42,02,
22-Nov-21,2:42,02,
22-Nov-21,2:42,02,
22-Nov-21,2:42,02,
22-Nov-21,2:41,02,
22-Nov-21,2:41,02,
22-Nov-21,2:41,02,
22-Nov-21,2:40,02,
22-Nov-21,2:40,02,
22-Nov-21,2:40,02,
22-Nov-21,2:40,02,
22-Nov-21,2:39,02,
22-Nov-21,2:39,02,
22-Nov-21,2:39,02,
22-Nov-21,2:39,02,
22-Nov-21,2:39,02,
22-Nov-21,2:38,02,
22-Nov-21,2:38,02,
22-Nov-21,2:38,02,
22-Nov-21,2:37,02,
22-Nov-21,2:37,02,
22-Nov-21,2:37,02,
22-Nov-21,2:36,02,
22-Nov-21,2:36,02,
22-Nov-21,2:36,02,
22-Nov-21,2:36,02,
22-Nov-21,2:36,02,
22-Nov-21,2:36,02,
22-Nov-21,2:36,02,
22-Nov-21,2:35,02,
22-Nov-21,2:35,02,
22-Nov-21,2:35,02,
22-Nov-21,2:34,02,
22-Nov-21,2:34,02,
22-Nov-21,2:34,02,
22-Nov-21,2:33,02,
22-Nov-21,2:33,02,
22-Nov-21,2:33,02,
22-Nov-21,2:31,02,
22-Nov-21,2:31,02,
22-Nov-21,2:31,02,
22-Nov-21,2:31,02,
22-Nov-21,2:30,02,
22-Nov-21,2:30,02,
22-Nov-21,2:29,02,
22-Nov-21,2:29,02,
22-Nov-21,2:29,02,
22-Nov-21,2:28,02,
22-Nov-21,2:28,02,
22-Nov-21,2:27,02,
22-Nov-21,2:27,02,
22-Nov-21,2:26,02,
22-Nov-21,2:26,02,
22-Nov-21,2:26,02,
22-Nov-21,2:25,02,
22-Nov-21,2:25,02,
22-Nov-21,2:25,02,
22-Nov-21,2:25,02,
22-Nov-21,2:24,02,
22-Nov-21,2:24,02,
22-Nov-21,2:24,02,
22-Nov-21,2:23,02,
22-Nov-21,2:23,02,
22-Nov-21,2:23,02,
22-Nov-21,2:23,02,
22-Nov-21,2:23,02,
22-Nov-21,2:23,02,
22-Nov-21,2:23,02,
22-Nov-21,2:23,02,
22-Nov-21,2:23,02,
22-Nov-21,2:22,02,
22-Nov-21,2:22,02,
22-Nov-21,2:22,02,
22-Nov-21,2:22,02,
22-Nov-21,2:22,02,
22-Nov-21,2:21,02,
22-Nov-21,2:21,02,
22-Nov-21,2:20,02,
22-Nov-21,2:20,02,
22-Nov-21,2:20,02,
22-Nov-21,2:20,02,
22-Nov-21,2:20,02,
22-Nov-21,2:20,02,
22-Nov-21,2:19,02,
22-Nov-21,2:19,02,
22-Nov-21,2:19,02,
22-Nov-21,2:19,02,
22-Nov-21,2:19,02,
22-Nov-21,2:18,02,
22-Nov-21,2:17,02,
22-Nov-21,2:17,02,
22-Nov-21,2:17,02,
22-Nov-21,2:17,02,
22-Nov-21,2:17,02,
22-Nov-21,2:16,02,
22-Nov-21,2:16,02,
22-Nov-21,2:16,02,
22-Nov-21,2:16,02,
22-Nov-21,2:16,02,
22-Nov-21,2:15,02,
22-Nov-21,2:15,02,
22-Nov-21,2:15,02,
22-Nov-21,2:14,02,
22-Nov-21,2:14,02,
22-Nov-21,2:14,02,
22-Nov-21,2:13,02,
22-Nov-21,2:13,02,
22-Nov-21,2:13,02,
22-Nov-21,2:13,02,
22-Nov-21,2:13,02,
22-Nov-21,2:13,02,
22-Nov-21,2:13,02,
22-Nov-21,2:12,02,
22-Nov-21,2:12,02,
22-Nov-21,2:12,02,
22-Nov-21,2:12,02,
22-Nov-21,2:11,02,
22-Nov-21,2:11,02,
22-Nov-21,2:11,02,
22-Nov-21,2:11,02,
22-Nov-21,2:10,02,
22-Nov-21,2:10,02,
22-Nov-21,2:10,02,
22-Nov-21,2:10,02,
22-Nov-21,2:09,02,
22-Nov-21,2:09,02,
22-Nov-21,2:09,02,
22-Nov-21,2:09,02,
22-Nov-21,2:08,02,
22-Nov-21,2:06,02,
22-Nov-21,2:05,02,
22-Nov-21,2:05,02,
22-Nov-21,2:05,02,
22-Nov-21,2:05,02,
22-Nov-21,2:04,02,
22-Nov-21,2:04,02,
22-Nov-21,2:04,02,
22-Nov-21,2:04,02,
22-Nov-21,2:03,02,
22-Nov-21,2:03,02,
22-Nov-21,2:03,02,
22-Nov-21,2:03,02,
22-Nov-21,2:03,02,
22-Nov-21,2:03,02,
22-Nov-21,2:02,02,
22-Nov-21,2:02,02,
22-Nov-21,2:02,02,
22-Nov-21,2:01,02,
22-Nov-21,2:01,02,
22-Nov-21,2:01,02,
22-Nov-21,2:00,02,
22-Nov-21,2:00,02,
22-Nov-21,2:00,02,
22-Nov-21,2:00,02,
22-Nov-21,2:00,02,
22-Nov-21,1:59,01,
22-Nov-21,1:59,01,
22-Nov-21,1:59,01,
22-Nov-21,1:58,01,
22-Nov-21,1:58,01,
22-Nov-21,1:57,01,
22-Nov-21,1:56,01,
22-Nov-21,1:56,01,
22-Nov-21,1:56,01,
22-Nov-21,1:56,01,
22-Nov-21,1:56,01,
22-Nov-21,1:56,01,
22-Nov-21,1:55,01,
22-Nov-21,1:55,01,
22-Nov-21,1:55,01,
22-Nov-21,1:54,01,
22-Nov-21,1:54,01,
22-Nov-21,1:54,01,
22-Nov-21,1:53,01,
22-Nov-21,1:53,01,
22-Nov-21,1:53,01,
22-Nov-21,1:52,01,
22-Nov-21,1:52,01,
22-Nov-21,1:52,01,
22-Nov-21,1:52,01,
22-Nov-21,1:52,01,
22-Nov-21,1:51,01,
22-Nov-21,1:51,01,
22-Nov-21,1:51,01,
22-Nov-21,1:51,01,
22-Nov-21,1:50,01,
22-Nov-21,1:50,01,
22-Nov-21,1:49,01,
22-Nov-21,1:48,01,
22-Nov-21,1:48,01,
22-Nov-21,1:48,01,
22-Nov-21,1:47,01,
22-Nov-21,1:47,01,
22-Nov-21,1:47,01,
22-Nov-21,1:47,01,
22-Nov-21,1:46,01,
22-Nov-21,1:46,01,
22-Nov-21,1:46,01,
22-Nov-21,1:46,01,
22-Nov-21,1:45,01,
22-Nov-21,1:45,01,
22-Nov-21,1:45,01,
22-Nov-21,1:44,01,
22-Nov-21,1:44,01,
22-Nov-21,1:43,01,
22-Nov-21,1:43,01,
22-Nov-21,1:43,01,
22-Nov-21,1:43,01,
22-Nov-21,1:43,01,
22-Nov-21,1:42,01,
22-Nov-21,1:42,01,
22-Nov-21,1:41,01,
22-Nov-21,1:41,01,
22-Nov-21,1:40,01,
22-Nov-21,1:40,01,
22-Nov-21,1:40,01,
22-Nov-21,1:40,01,
22-Nov-21,1:40,01,
22-Nov-21,1:39,01,
22-Nov-21,1:39,01,
22-Nov-21,1:39,01,
22-Nov-21,1:39,01,
22-Nov-21,1:39,01,
22-Nov-21,1:39,01,
22-Nov-21,1:39,01,
22-Nov-21,1:39,01,
22-Nov-21,1:38,01,
22-Nov-21,1:38,01,
22-Nov-21,1:38,01,
22-Nov-21,1:38,01,
22-Nov-21,1:38,01,
22-Nov-21,1:38,01,
22-Nov-21,1:38,01,
22-Nov-21,1:37,01,
22-Nov-21,1:37,01,
22-Nov-21,1:37,01,
22-Nov-21,1:36,01,
22-Nov-21,1:36,01,
22-Nov-21,1:36,01,
22-Nov-21,1:36,01,
22-Nov-21,1:35,01,
22-Nov-21,1:35,01,
22-Nov-21,1:34,01,
22-Nov-21,1:34,01,
22-Nov-21,1:33,01,
22-Nov-21,1:32,01,
22-Nov-21,1:32,01,
22-Nov-21,1:32,01,
22-Nov-21,1:32,01,
22-Nov-21,1:31,01,
22-Nov-21,1:31,01,
22-Nov-21,1:31,01,
22-Nov-21,1:30,01,
22-Nov-21,1:30,01,
22-Nov-21,1:29,01,
22-Nov-21,1:29,01,
22-Nov-21,1:29,01,
22-Nov-21,1:29,01,
22-Nov-21,1:28,01,
22-Nov-21,1:28,01,
22-Nov-21,1:28,01,
22-Nov-21,1:27,01,
22-Nov-21,1:27,01,
22-Nov-21,1:27,01,
22-Nov-21,1:26,01,
22-Nov-21,1:26,01,
22-Nov-21,1:25,01,
22-Nov-21,1:25,01,
22-Nov-21,1:25,01,
22-Nov-21,1:25,01,
22-Nov-21,1:24,01,
22-Nov-21,1:24,01,
22-Nov-21,1:24,01,
22-Nov-21,1:24,01,
22-Nov-21,1:23,01,
22-Nov-21,1:23,01,
22-Nov-21,1:23,01,
22-Nov-21,1:23,01,
22-Nov-21,1:23,01,
22-Nov-21,1:22,01,
22-Nov-21,1:22,01,
22-Nov-21,1:21,01,
22-Nov-21,1:21,01,
22-Nov-21,1:20,01,
22-Nov-21,1:20,01,
22-Nov-21,1:19,01,
22-Nov-21,1:19,01,
22-Nov-21,1:19,01,
22-Nov-21,1:19,01,
22-Nov-21,1:19,01,
22-Nov-21,1:18,01,
22-Nov-21,1:18,01,
22-Nov-21,1:18,01,
22-Nov-21,1:18,01,
22-Nov-21,1:18,01,
22-Nov-21,1:17,01,
22-Nov-21,1:17,01,
22-Nov-21,1:17,01,
22-Nov-21,1:17,01,
22-Nov-21,1:17,01,
22-Nov-21,1:17,01,
22-Nov-21,1:17,01,
22-Nov-21,1:17,01,
22-Nov-21,1:17,01,
22-Nov-21,1:16,01,
22-Nov-21,1:14,01,
22-Nov-21,1:14,01,
22-Nov-21,1:14,01,
22-Nov-21,1:14,01,
22-Nov-21,1:14,01,
22-Nov-21,1:14,01,
22-Nov-21,1:13,01,
22-Nov-21,1:13,01,
22-Nov-21,1:13,01,
22-Nov-21,1:13,01,
22-Nov-21,1:13,01,
22-Nov-21,1:13,01,
22-Nov-21,1:12,01,
22-Nov-21,1:12,01,
22-Nov-21,1:11,01,
22-Nov-21,1:11,01,
22-Nov-21,1:11,01,
22-Nov-21,1:11,01,
22-Nov-21,1:10,01,
22-Nov-21,1:10,01,
22-Nov-21,1:10,01,
22-Nov-21,1:09,01,
22-Nov-21,1:09,01,
22-Nov-21,1:09,01,
22-Nov-21,1:09,01,
22-Nov-21,1:08,01,
22-Nov-21,1:08,01,
22-Nov-21,1:08,01,
22-Nov-21,1:08,01,
22-Nov-21,1:08,01,
22-Nov-21,1:08,01,
22-Nov-21,1:08,01,
22-Nov-21,1:07,01,
22-Nov-21,1:07,01,
22-Nov-21,1:07,01,
22-Nov-21,1:07,01,
22-Nov-21,1:06,01,
22-Nov-21,1:06,01,
22-Nov-21,1:06,01,
22-Nov-21,1:06,01,
22-Nov-21,1:05,01,
22-Nov-21,1:05,01,
22-Nov-21,1:05,01,
22-Nov-21,1:04,01,
22-Nov-21,1:04,01,
22-Nov-21,1:04,01,
22-Nov-21,1:03,01,
22-Nov-21,1:02,01,
22-Nov-21,1:02,01,
22-Nov-21,1:02,01,
22-Nov-21,1:01,01,
22-Nov-21,1:01,01,
22-Nov-21,1:01,01,
22-Nov-21,1:00,01,
22-Nov-21,1:00,01,
22-Nov-21,0:59,00,
22-Nov-21,0:59,00,
22-Nov-21,0:59,00,
22-Nov-21,0:59,00,
22-Nov-21,0:58,00,
22-Nov-21,0:58,00,
22-Nov-21,0:58,00,
22-Nov-21,0:57,00,
22-Nov-21,0:57,00,
22-Nov-21,0:56,00,
22-Nov-21,0:56,00,
22-Nov-21,0:56,00,
22-Nov-21,0:56,00,
22-Nov-21,0:56,00,
22-Nov-21,0:55,00,
22-Nov-21,0:55,00,
22-Nov-21,0:55,00,
22-Nov-21,0:55,00,
22-Nov-21,0:55,00,
22-Nov-21,0:55,00,
22-Nov-21,0:55,00,
22-Nov-21,0:54,00,
22-Nov-21,0:54,00,
22-Nov-21,0:54,00,
22-Nov-21,0:54,00,
22-Nov-21,0:53,00,
22-Nov-21,0:53,00,
22-Nov-21,0:52,00,
22-Nov-21,0:52,00,
22-Nov-21,0:52,00,
22-Nov-21,0:51,00,
22-Nov-21,0:51,00,
22-Nov-21,0:51,00,
22-Nov-21,0:50,00,
22-Nov-21,0:50,00,
22-Nov-21,0:50,00,
22-Nov-21,0:49,00,
22-Nov-21,0:49,00,
22-Nov-21,0:49,00,
22-Nov-21,0:49,00,
22-Nov-21,0:48,00,
22-Nov-21,0:48,00,
22-Nov-21,0:48,00,
22-Nov-21,0:48,00,
22-Nov-21,0:47,00,
22-Nov-21,0:47,00,
22-Nov-21,0:46,00,
22-Nov-21,0:46,00,
22-Nov-21,0:45,00,
22-Nov-21,0:45,00,
22-Nov-21,0:44,00,
22-Nov-21,0:44,00,
22-Nov-21,0:44,00,
22-Nov-21,0:44,00,
22-Nov-21,0:43,00,
22-Nov-21,0:43,00,
22-Nov-21,0:43,00,
22-Nov-21,0:43,00,
22-Nov-21,0:41,00,
22-Nov-21,0:41,00,
